,level_0,index,file_id,api,rank,operation,segment,offset,size,start,end,duration
108,108,93,13921824653314321648,POSIX,0,write,36,1243520,0.00196,6.065799951553345,6.065900087356567,0.10013580322265625
109,109,92,13921824653314321648,POSIX,0,write,35,467328,0.002016,6.065799951553345,6.065799951553345,0.0
110,111,94,13921824653314321648,POSIX,0,write,37,3293568,0.002032,6.065900087356567,6.065900087356567,0.0
111,110,95,13921824653314321648,POSIX,0,write,38,0,9.6e-05,6.065900087356567,6.065900087356567,0.0
112,112,96,13921824653314321648,POSIX,0,write,39,0,9.6e-05,6.065999984741211,6.065999984741211,0.0
113,113,99,13921824653314321648,POSIX,0,close,0,0,0.0,6.0660998821258545,6.067699909210205,1.600027084350586
114,114,155,10947382715019550066,POSIX,0,open,0,0,0.0,11.42989993095398,11.430500030517578,0.6000995635986328
115,115,114,10947382715019550066,POSIX,0,write,0,0,9.6e-05,11.431999921798706,11.433199882507324,1.199960708618164
116,116,154,10947382715019550066,POSIX,0,stat,0,0,0.0,11.431999921798706,11.431999921798706,0.0
117,117,169,11192705693094009896,POSIX,0,open,0,0,0.0,11.43880009651184,11.439199924468994,0.3998279571533203
118,118,157,11192705693094009896,POSIX,0,write,0,0,9.6e-05,11.440500020980835,11.44160008430481,1.1000633239746094
119,119,168,11192705693094009896,POSIX,0,stat,0,0,0.0,11.440500020980835,11.440500020980835,0.0
120,120,165,11192705693094009896,POSIX,0,read,0,4096,0.0,11.44190001487732,11.44190001487732,0.0
121,121,158,11192705693094009896,POSIX,0,write,1,4096,0.023232,11.441999912261963,11.441999912261963,0.0
122,122,166,11192705693094009896,POSIX,0,read,1,27328,0.0,11.442199945449829,11.442300081253052,0.10013580322265625
123,123,159,11192705693094009896,POSIX,0,write,2,27328,0.023232,11.442399978637695,11.442399978637695,0.0
124,124,167,11192705693094009896,POSIX,0,read,2,50560,0.0,11.442600011825562,11.442600011825562,0.0
125,125,160,11192705693094009896,POSIX,0,write,3,50560,0.023232,11.442699909210205,11.442699909210205,0.0
126,126,163,11192705693094009896,POSIX,0,write,6,0,9.6e-05,11.442800045013428,11.442800045013428,0.0
127,127,161,11192705693094009896,POSIX,0,write,4,96,0.000696,11.442800045013428,11.442800045013428,0.0
128,128,162,11192705693094009896,POSIX,0,write,5,800,0.003072,11.442800045013428,11.442800045013428,0.0
129,130,170,11192705693094009896,POSIX,0,close,0,0,0.0,11.442899942398071,11.444000005722046,1.1000633239746094
130,129,164,11192705693094009896,POSIX,0,write,7,0,9.6e-05,11.442899942398071,11.442899942398071,0.0
131,131,115,10947382715019550066,POSIX,0,write,1,2432,0.032768,11.44700002670288,11.44700002670288,0.0
132,132,116,10947382715019550066,POSIX,0,write,2,37248,0.032768,11.447099924087524,11.447200059890747,0.10013580322265625
133,133,117,10947382715019550066,POSIX,0,write,3,70016,0.032768,11.44729995727539,11.447400093078613,0.10013580322265625
134,134,118,10947382715019550066,POSIX,0,write,4,102784,0.032768,11.447499990463257,11.447499990463257,0.0
135,135,119,10947382715019550066,POSIX,0,write,5,135552,0.032768,11.4475998878479,11.447700023651123,0.10013580322265625
136,136,120,10947382715019550066,POSIX,0,write,6,168320,0.032768,11.447799921035767,11.44790005683899,0.10013580322265625
137,137,121,10947382715019550066,POSIX,0,write,7,201088,0.032768,11.448199987411499,11.448299884796143,0.09989738464355469
138,138,122,10947382715019550066,POSIX,0,write,8,235904,0.032768,11.448499917984009,11.448600053787231,0.10013580322265625
139,139,123,10947382715019550066,POSIX,0,write,9,268672,0.032768,11.448699951171875,11.448800086975098,0.10013580322265625
140,140,124,10947382715019550066,POSIX,0,write,10,301440,0.032768,11.448800086975098,11.448899984359741,0.09989738464355469
141,141,125,10947382715019550066,POSIX,0,write,11,334208,0.032768,11.448999881744385,11.449100017547607,0.10013580322265625
142,142,126,10947382715019550066,POSIX,0,write,12,369024,0.032768,11.449199914932251,11.449199914932251,0.0
143,143,127,10947382715019550066,POSIX,0,write,13,401792,0.032768,11.449399948120117,11.449399948120117,0.0
144,144,128,10947382715019550066,POSIX,0,write,14,434560,0.032768,11.449700117111206,11.44980001449585,0.09989738464355469
145,145,129,10947382715019550066,POSIX,0,write,15,469376,0.110592,11.450000047683716,11.450200080871582,0.20003318786621094
146,146,130,10947382715019550066,POSIX,0,write,16,579968,0.110592,11.450299978256226,11.450500011444092,0.20003318786621094
147,147,131,10947382715019550066,POSIX,0,write,17,690560,0.110592,11.450599908828735,11.450799942016602,0.20003318786621094
148,148,132,10947382715019550066,POSIX,0,write,18,801152,0.110592,11.450900077819824,11.45110011100769,0.20003318786621094
149,149,133,10947382715019550066,POSIX,0,write,19,911744,0.110592,11.451200008392334,11.4514000415802,0.20003318786621094
150,150,134,10947382715019550066,POSIX,0,write,20,1022336,0.110592,11.451499938964844,11.451600074768066,0.10013580322265625
151,151,135,10947382715019550066,POSIX,0,write,21,1132928,0.110592,11.452300071716309,11.452500104904175,0.20003318786621094
152,152,136,10947382715019550066,POSIX,0,write,22,1245568,0.512,11.452899932861328,11.453500032424927,0.6000995635986328
153,153,137,10947382715019550066,POSIX,0,write,23,1757568,0.512,11.453799962997437,11.454499959945679,0.6999969482421875
154,154,138,10947382715019550066,POSIX,0,write,24,2269568,0.512,11.454699993133545,11.455399990081787,0.6999969482421875
155,155,139,10947382715019550066,POSIX,0,write,25,2781568,0.512,11.455699920654297,11.456300020217896,0.6000995635986328
156,156,140,10947382715019550066,POSIX,0,write,26,3295616,0.512,11.456599950790405,11.457200050354004,0.6000995635986328
157,157,141,10947382715019550066,POSIX,0,write,27,3807616,0.512,11.457499980926514,11.45799994468689,0.49996376037597656
158,158,142,10947382715019550066,POSIX,0,write,28,4319616,0.512,11.459700107574463,11.460200071334839,0.49996376037597656
159,159,143,10947382715019550066,POSIX,0,write,29,96,0.0014,11.460400104522705,11.54670000076294,86.29989624023438
160,160,144,10947382715019550066,POSIX,0,write,30,1504,0.000928,11.546799898147583,11.546799898147583,0.0
161,161,145,10947382715019550066,POSIX,0,write,31,35200,0.002016,11.546799898147583,11.546900033950806,0.10013580322265625
162,162,146,10947382715019550066,POSIX,0,write,32,233856,0.00204,11.546900033950806,11.54699993133545,0.09989738464355469
163,163,147,10947382715019550066,POSIX,0,write,33,366976,0.001392,11.54699993133545,11.54699993133545,0.0
164,164,148,10947382715019550066,POSIX,0,write,34,368456,0.000544,11.54699993133545,11.547100067138672,0.10013580322265625
165,165,149,10947382715019550066,POSIX,0,write,35,467328,0.002016,11.547100067138672,11.547100067138672,0.0
166,166,150,10947382715019550066,POSIX,0,write,36,1243520,0.00196,11.547100067138672,11.547199964523315,0.09989738464355469
167,168,151,10947382715019550066,POSIX,0,write,37,3293568,0.002032,11.547199964523315,11.547199964523315,0.0
168,167,152,10947382715019550066,POSIX,0,write,38,0,9.6e-05,11.547199964523315,11.547199964523315,0.0
169,169,153,10947382715019550066,POSIX,0,write,39,0,9.6e-05,11.547399997711182,11.547399997711182,0.0
170,170,156,10947382715019550066,POSIX,0,close,0,0,0.0,11.547499895095825,11.54889988899231,1.399993896484375
171,171,212,13529234925354641907,POSIX,0,open,0,0,0.0,16.925699949264526,16.926199913024902,0.49996376037597656
172,172,211,13529234925354641907,POSIX,0,stat,0,0,0.0,16.927900075912476,16.92799997329712,0.09989738464355469
173,173,171,13529234925354641907,POSIX,0,write,0,0,9.6e-05,16.92799997329712,16.92960000038147,1.600027084350586
174,174,226,7461167020775170949,POSIX,0,open,0,0,0.0,16.936000108718872,16.936700105667114,0.6999969482421875
175,175,225,7461167020775170949,POSIX,0,stat,0,0,0.0,16.938299894332886,16.938299894332886,0.0
176,176,214,7461167020775170949,POSIX,0,write,0,0,9.6e-05,16.93840003013611,16.93969988822937,1.2998580932617188
177,177,222,7461167020775170949,POSIX,0,read,0,4096,0.0,16.940200090408325,16.940200090408325,0.0
178,178,215,7461167020775170949,POSIX,0,write,1,4096,0.023232,16.940399885177612,16.940500020980835,0.10013580322265625
179,179,223,7461167020775170949,POSIX,0,read,1,27328,0.0,16.940799951553345,16.940900087356567,0.10013580322265625
180,180,216,7461167020775170949,POSIX,0,write,2,27328,0.023232,16.94099998474121,16.941099882125854,0.09989738464355469
181,181,224,7461167020775170949,POSIX,0,read,2,50560,0.0,16.941400051116943,16.941499948501587,0.09989738464355469
182,182,217,7461167020775170949,POSIX,0,write,3,50560,0.023232,16.94160008430481,16.941699981689453,0.09989738464355469
183,183,218,7461167020775170949,POSIX,0,write,4,96,0.000696,16.941800117492676,16.941800117492676,0.0
184,184,219,7461167020775170949,POSIX,0,write,5,800,0.003072,16.941800117492676,16.941800117492676,0.0
185,185,220,7461167020775170949,POSIX,0,write,6,0,9.6e-05,16.941800117492676,16.941800117492676,0.0
186,187,221,7461167020775170949,POSIX,0,write,7,0,9.6e-05,16.94190001487732,16.94190001487732,0.0
187,186,227,7461167020775170949,POSIX,0,close,0,0,0.0,16.94190001487732,16.943000078201294,1.1000633239746094
188,188,172,13529234925354641907,POSIX,0,write,1,2432,0.032768,16.946500062942505,16.94670009613037,0.20003318786621094
189,189,173,13529234925354641907,POSIX,0,write,2,37248,0.032768,16.946799993515015,16.946899890899658,0.09989738464355469
190,190,174,13529234925354641907,POSIX,0,write,3,70016,0.032768,16.94700002670288,16.947099924087524,0.09989738464355469
191,191,175,13529234925354641907,POSIX,0,write,4,102784,0.032768,16.947200059890747,16.94729995727539,0.09989738464355469
192,192,176,13529234925354641907,POSIX,0,write,5,135552,0.032768,16.947400093078613,16.947499990463257,0.09989738464355469
193,193,177,13529234925354641907,POSIX,0,write,6,168320,0.032768,16.9475998878479,16.947700023651123,0.10013580322265625
194,194,178,13529234925354641907,POSIX,0,write,7,201088,0.032768,16.948100090026855,16.9481999874115,0.09989738464355469
195,195,179,13529234925354641907,POSIX,0,write,8,235904,0.032768,16.94849991798401,16.94860005378723,0.10013580322265625
196,196,180,13529234925354641907,POSIX,0,write,9,268672,0.032768,16.948699951171875,16.948800086975098,0.10013580322265625
197,197,181,13529234925354641907,POSIX,0,write,10,301440,0.032768,16.94889998435974,16.948999881744385,0.09989738464355469
198,198,182,13529234925354641907,POSIX,0,write,11,334208,0.032768,16.949100017547607,16.94919991493225,0.09989738464355469
199,199,183,13529234925354641907,POSIX,0,write,12,369024,0.032768,16.949300050735474,16.949399948120117,0.09989738464355469
200,200,184,13529234925354641907,POSIX,0,write,13,401792,0.032768,16.94950008392334,16.949599981307983,0.09989738464355469
201,201,185,13529234925354641907,POSIX,0,write,14,434560,0.032768,16.950000047683716,16.95009994506836,0.09989738464355469
202,202,186,13529234925354641907,POSIX,0,write,15,469376,0.110592,16.95040011405945,16.950599908828735,0.19979476928710938
203,203,187,13529234925354641907,POSIX,0,write,16,579968,0.110592,16.9507999420166,16.950999975204468,0.20003318786621094
204,204,188,13529234925354641907,POSIX,0,write,17,690560,0.110592,16.95110011100769,16.951299905776978,0.19979476928710938
205,205,189,13529234925354641907,POSIX,0,write,18,801152,0.110592,16.951499938964844,16.95169997215271,0.20003318786621094
206,206,190,13529234925354641907,POSIX,0,write,19,911744,0.110592,16.951800107955933,16.95199990272522,0.19979476928710938
207,207,191,13529234925354641907,POSIX,0,write,20,1022336,0.110592,16.952199935913086,16.952399969100952,0.20003318786621094
208,208,192,13529234925354641907,POSIX,0,write,21,1132928,0.110592,16.953200101852417,16.953500032424927,0.2999305725097656
209,209,193,13529234925354641907,POSIX,0,write,22,1245568,0.512,16.95390009880066,16.954699993133545,0.7998943328857422
210,210,194,13529234925354641907,POSIX,0,write,23,1757568,0.512,16.955100059509277,16.955899953842163,0.7998943328857422
211,211,195,13529234925354641907,POSIX,0,write,24,2269568,0.512,16.956199884414673,16.957000017166138,0.8001327514648438
212,212,196,13529234925354641907,POSIX,0,write,25,2781568,0.512,16.957299947738647,16.958100080490112,0.8001327514648438
213,213,197,13529234925354641907,POSIX,0,write,26,3295616,0.512,16.958400011062622,16.958899974822998,0.49996376037597656
214,214,198,13529234925354641907,POSIX,0,write,27,3807616,0.512,16.959199905395508,16.96050000190735,1.3000965118408203
215,215,199,13529234925354641907,POSIX,0,write,28,4319616,0.512,16.963500022888184,16.96429991722107,0.7998943328857422
216,216,200,13529234925354641907,POSIX,0,write,29,96,0.0014,16.964600086212158,17.083499908447266,118.89982223510742
217,217,202,13529234925354641907,POSIX,0,write,31,35200,0.002016,17.083499908447266,17.08360004425049,0.10013580322265625
218,218,201,13529234925354641907,POSIX,0,write,30,1504,0.000928,17.083499908447266,17.083499908447266,0.0
219,219,203,13529234925354641907,POSIX,0,write,32,233856,0.00204,17.08360004425049,17.083699941635132,0.09989738464355469
220,220,205,13529234925354641907,POSIX,0,write,34,368456,0.000544,17.083699941635132,17.083800077438354,0.10013580322265625
221,221,204,13529234925354641907,POSIX,0,write,33,366976,0.001392,17.083699941635132,17.083699941635132,0.0
222,223,207,13529234925354641907,POSIX,0,write,36,1243520,0.00196,17.083800077438354,17.083899974822998,0.09989738464355469
223,222,206,13529234925354641907,POSIX,0,write,35,467328,0.002016,17.083800077438354,17.083800077438354,0.0
224,225,208,13529234925354641907,POSIX,0,write,37,3293568,0.002032,17.083899974822998,17.083899974822998,0.0
225,224,209,13529234925354641907,POSIX,0,write,38,0,9.6e-05,17.083899974822998,17.083899974822998,0.0
226,226,210,13529234925354641907,POSIX,0,write,39,0,9.6e-05,17.084100008010864,17.084100008010864,0.0
227,227,213,13529234925354641907,POSIX,0,close,0,0,0.0,17.084100008010864,17.085599899291992,1.4998912811279297
228,228,269,4704067523732321131,POSIX,0,open,0,0,0.0,22.453500032424927,22.454099893569946,0.5998611450195312
229,229,268,4704067523732321131,POSIX,0,stat,0,0,0.0,22.455699920654297,22.45580005645752,0.10013580322265625
230,230,228,4704067523732321131,POSIX,0,write,0,0,9.6e-05,22.455899953842163,22.457200050354004,1.3000965118408203
231,231,283,17874645784836977857,POSIX,0,open,0,0,0.0,22.463500022888184,22.464099884033203,0.5998611450195312
232,232,282,17874645784836977857,POSIX,0,stat,0,0,0.0,22.465699911117554,22.465699911117554,0.0
233,233,271,17874645784836977857,POSIX,0,write,0,0,9.6e-05,22.465800046920776,22.46749997138977,1.6999244689941406
234,234,279,17874645784836977857,POSIX,0,read,0,4096,0.0,22.467900037765503,22.467900037765503,0.0
235,235,272,17874645784836977857,POSIX,0,write,1,4096,0.023232,22.46810007095337,22.468199968338013,0.09989738464355469
236,236,280,17874645784836977857,POSIX,0,read,1,27328,0.0,22.468600034713745,22.468600034713745,0.0
237,237,273,17874645784836977857,POSIX,0,write,2,27328,0.023232,22.46869993209839,22.46880006790161,0.10013580322265625
238,238,281,17874645784836977857,POSIX,0,read,2,50560,0.0,22.46909999847412,22.469199895858765,0.09989738464355469
239,239,274,17874645784836977857,POSIX,0,write,3,50560,0.023232,22.469300031661987,22.46939992904663,0.09989738464355469
240,240,277,17874645784836977857,POSIX,0,write,6,0,9.6e-05,22.469500064849854,22.469500064849854,0.0
241,241,276,17874645784836977857,POSIX,0,write,5,800,0.003072,22.469500064849854,22.469500064849854,0.0
242,242,275,17874645784836977857,POSIX,0,write,4,96,0.000696,22.469500064849854,22.469500064849854,0.0
243,243,278,17874645784836977857,POSIX,0,write,7,0,9.6e-05,22.469599962234497,22.469599962234497,0.0
244,244,284,17874645784836977857,POSIX,0,close,0,0,0.0,22.46970009803772,22.470900058746338,1.199960708618164
